,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender
1576,instock,4.6,adidas,legend ivy / zero metalic / silver pebble s23,usa,"description a stable, lightweight running shoe made in part with recycled materials training to achieve a new personal best, or just trying to make it to the bus stop on time? whatever your goal, wherever you're going, the adidas duramo sl shoes put some snap into your step with lightmotion cushioning that is light, responsive and sculpted for comfort. the airy mesh upper keeps your feet feeling cool and dry no matter how much of a sweat you're working up.   made with a series of recycled materials, this upper features at least 50% recycled content. this product represents just one of our solutions to help end plastic waste. details regular fit lace closure mono mesh upper lightweight, stable feel textile lining lightmotion cushioning weight: 10.5 ounces (size 9) midsole drop: 9.5 mm (heel: 33 mm / forefoot: 23.5 mm) adiwear outsole upper contains a minimum of 50% recycled content imported product color: legend ivy / zero metalic / silver pebble s23 product code: if3886","['https://assets.adidas.com/images/w_600,f_auto,q_auto/47d386292b9544d2ac90b7b16f204f8e_9366/Duramo_SL_Running_Shoes_Grey_IF3886_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8e93b1c2cf72422c8cba286c28e8340e_9366/Duramo_SL_Running_Shoes_Grey_IF3886_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4cf1d4f0d6ed41d1930253e7dc94929f_9366/Duramo_SL_Running_Shoes_Grey_IF3886_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cdce4fdea23042e0bec15bed33f1cec7_9366/Duramo_SL_Running_Shoes_Grey_IF3886_04_standard.jpg']",duramo sl running shoes,70.0,70.0,260,2023-12-14 02:28:00,https://www.adidas.com/us/duramo-sl-running-shoes/IF3886.html,83.13~63.0~66.16~70.1~80.17,shoes,men
1577,instock,4.7,adidas,core black / core black / lucid lime f23,usa,"description epic energy. lightest ever. experience epic energy with the new ultraboost light, our lightest ultraboost ever. the magic lies in the light boost midsole, a new generation of adidas boost. its unique molecule design achieves the lightest boost foam to date. with hundreds of boost capsules bursting with energy and ultimate cushioning and comfort, some feet really can have it all. details regular fit lace closure adidas primeknit+ textile upper textile lining linear energy push system light boost weight: 10.5 ounces (size 9) midsole drop: 10 mm (heel: 30 mm, forefoot: 20 mm) continentalâ„¢ better rubber outsole yarn in upper contains at least 50% parley ocean plastic and 50% recycled polyester / minimum 10% less emissions per pair when compared to a previous version imported product color: core black / core black / lucid lime f23 product code: if2414","['https://assets.adidas.com/images/w_600,f_auto,q_auto/3ab706205aaa47c690f4a1230b112849_9366/Ultraboost_Light_Running_Shoes_Black_IF2414_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7f50f0848e1f4e3f9dce0d3ba97ad535_9366/Ultraboost_Light_Running_Shoes_Black_IF2414_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0d5e82abdb55498d9e34dbbf8307d154_9366/Ultraboost_Light_Running_Shoes_Black_IF2414_HM4.jpg']",ultraboost light running shoes,76.0,190.0,1867,2023-12-14 02:28:24,https://www.adidas.com/us/ultraboost-light-running-shoes/IF2414.html,95.13~84.22~50.67,shoes,men
1578,instock,3.3,adidas,cloud white / crystal white / silver metallic,usa,"description lightweight basketball shoes with responsive cushioning. made for real hoopers, these adidas basketball shoes have a lightweight, flexible textile upper and a springy bounce midsole to cushion every step. the ripple-style outsole gives you smooth traction so you can show that burst of speed, cut or change directions on a dime. the sidewall window reveals the classic 3-stripes for an eye-catching look. details regular fit lace closure textile upper built for a woman's foot textile lining bounce midsole rubber outsole imported product color: cloud white / crystal white / silver metallic product code: ie9332","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b1057f3931a94cbc8d6248c14ef98033_9366/Exhibit_Select_Mid_Basketball_Shoes_White_IE9332_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1b122d04f2d74bd4af11c1c6d681611f_9366/Exhibit_Select_Mid_Basketball_Shoes_White_IE9332_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b5169070aa9d4965bd958727a4dcfa1f_9366/Exhibit_Select_Mid_Basketball_Shoes_White_IE9332_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1e8910c351bc43229a09b1efa51acb8e_9366/Exhibit_Select_Mid_Basketball_Shoes_White_IE9332_04_standard.jpg']",exhibit select mid basketball shoes,91.0,130.0,3,2023-12-14 02:28:41,https://www.adidas.com/us/exhibit-select-mid-basketball-shoes/IE9332.html,106.1~112.51~72.45,shoes,women
1579,instock,4.9,adidas,wonder silver f23 / black,usa,"description a packable trail running wind jacket made in part with parley ocean plastic. slip on this lightweight trail running wind jacket and sail down your favorite singletrack. water-resistant enough to keep you dry in occasional rain, this adidas wind.rdy jacket seals out the chill and wind as you gain elevation. it's a versatile wind shell that works just as well off the trail while you explore town or run errands.  this garment is made with a yarn which contains 50% parley ocean plastic â€” reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. this garment contains at least 70% recycled content in total. details regular fit full zip with stand-up collar 100% recycled polyester plain weave durable water-repellent (dwr) treatment wind.rdy reflective elements side zip pockets packs into its own pocket yarn contains 50% parley ocean plastic this garment contains a minimum of 70% recycled material in total imported product color: wonder silver f23 / black product code: ia1795","['https://assets.adidas.com/images/w_600,f_auto,q_auto/bd39af1a711742298a34c1423364c40f_9366/TERREX_Trail_Running_Wind_Jacket_Grey_IA1795_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/47a905e603cf4df895e6e1ad8d1cac13_9366/TERREX_Trail_Running_Wind_Jacket_Grey_IA1795_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8a0a0fdaf0d84be8a2d058cc773c713f_9366/TERREX_Trail_Running_Wind_Jacket_Grey_IA1795_23_hover_model.jpg']",terrex trail running wind jacket,40.0,100.0,7,2023-12-14 02:29:00,https://www.adidas.com/us/terrex-trail-running-wind-jacket/IA1795.html,42.06~48.61~39.1~34.84,clothing,men
1580,instock,0.0,adidas,semi green spark s24 / white,usa,"description a pullover workout bra made in part with recycled materials. break a sweat in style with this adidas sports bra. this medium-support bra is built to keep up with you in the gym or studio. mesh panels in high heat zones increase airflow for cooling breathability while the moisture-absorbing aeroready keeps you dry through dance class or spinning. removable pads offer coverage and comfort for any activity.   this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make. details tight fit square neck 89% recycled polyester, 11% elastane interlock mesh ventilation panels aeroready racerback removable pads with grip dots three-layer lining elastic bottom band imported product color: semi green spark s24 / white product code: is4506","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b9a8d4fc7d924624a92a4ad1c891fe94_9366/Powerreact_Training_Medium-Support_Hyperglam_Bra_Green_IS4506_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e3fd5e495a3e470587325d81333549f5_9366/Powerreact_Training_Medium-Support_Hyperglam_Bra_Green_IS4506_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ec528673cef54d9c9ec148f7a0a1c191_9366/Powerreact_Training_Medium-Support_Hyperglam_Bra_Green_IS4506_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3b34f970ce574310b260fa6d73fb314a_9366/Powerreact_Training_Medium-Support_Hyperglam_Bra_Green_IS4506_01_laydown.jpg']",powerreact training medium-support hyperglam bra,40.0,40.0,0,2023-12-14 02:29:20,https://www.adidas.com/us/powerreact-training-medium-support-hyperglam-bra/IS4506.html,49.03~45.57~45.6,clothing,women
1581,instock,4.9,adidas,cloud white / cloud white / cloud white,usa,"description the classic adidas superstar sneaker for little feet. from the basketball court to the classroom. everyone deserves a pair of adidas superstars shoes. this kids' version celebrates 50 years of the classic shell-toe design. from the distinctive serrated 3-stripes to the comfortable rubber cupsole, this anniversary edition honors an icon. whether they sport all white, all black or something in between, these shoes keep little ones looking fresh. details lace closure leather upper iconic leather sneakers for daily wear molded sockliner adifit length-measuring insole imported product color: cloud white / cloud white / cloud white product code: ef5395","['https://assets.adidas.com/images/w_600,f_auto,q_auto/341935e6c72d43989391ab0000b2b5f9_9366/Superstar_Shoes_White_EF5395_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4320713aa62749d18da6ab0000b2ce25_9366/Superstar_Shoes_White_EF5395_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/83ce0be00ec84144940eab0000b2dabe_9366/Superstar_Shoes_White_EF5395_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ecb006763a3d42dc87bcab0000b2e756_9366/Superstar_Shoes_White_EF5395_04_standard.jpg']",superstar shoes,65.0,65.0,648,2023-12-14 02:30:21,https://www.adidas.com/us/superstar-shoes/EF5395.html,44.03~54.1~63.13~55.44,shoes,kids
1582,instock,4.8,adidas,shock blue / off white / core black,usa,"description legoâ® brick-inspired sneakers made in part with recycled materials. legoâ® brick-inspired studs merge effortlessly with the 3-stripes on these kids' adidas shoes. from the pull-on design to the grippy legoâ® pods on the outsoles to the hook-and-loop strap, these sneakers are all about fun and function.   made with a series of recycled materials, this upper features at least 50% recycled content. details regular fit elastic laces and hook-and-loop strap textile upper textile lining rubber outsole legoâ® details upper contains a minimum of 50% recycled content imported product color: shock blue / off white / core black product code: gw1876","['https://assets.adidas.com/images/w_600,f_auto,q_auto/01e67ae17c2a4ac79f78ae9300f562a1_9366/adidas_x_LEGOr_Racer_TR_Shoes_Blue_GW1876_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5c7cabc1fbe04d6987a5ae9300f58da8_9366/adidas_x_LEGOr_Racer_TR_Shoes_Blue_GW1876_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/72871e4754fc48b3ad68ae9300f5a156_9366/adidas_x_LEGOr_Racer_TR_Shoes_Blue_GW1876_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/280a4b2e9f9346b092a6ae9300f5b658_9366/adidas_x_LEGOr_Racer_TR_Shoes_Blue_GW1876_04_standard.jpg']",adidas x legoâ® racer tr shoes,42.0,70.0,105,2023-12-14 02:30:44,https://www.adidas.com/us/adidas-x-lego-racer-tr-shoes/GW1876.html,36.33~45.94~42.56~55.83,shoes,kids
1583,instock,4.0,adidas,shock blue / mesa / white / yellow,usa,description a warm knit beanie for little legoâ® fans. keep that creative brain comfortable and primed to play. this kids' beanie is done up in bright colors and is part of the lego group and adidas collection. it's knit from soft yarn and has a thick cuff for double the warmth over kids' ears. a legoâ® badge on the front inspires double the fun. details one size fits most 100% polyacrylics plain knit knit cuff imported product color: shock blue / mesa / white / yellow product code: ik8358,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/04fbf600e3ed4003aa4bafc200f36979_9366/adidas_x_Classic_LEGOr_Beanie_Kids_Blue_IK8358_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7cc3ae83a50846908becafc200f36ff7_9366/adidas_x_Classic_LEGOr_Beanie_Kids_Blue_IK8358_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bd354d4f43554a589a12afc200f378ed_9366/adidas_x_Classic_LEGOr_Beanie_Kids_Blue_IK8358_41_detail.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6cb2d35376284a2f81edafc200f3810b_9366/adidas_x_Classic_LEGOr_Beanie_Kids_Blue_IK8358_42_detail.jpg']",adidas x classic legoâ® beanie kids,24.0,30.0,1,2023-12-14 02:31:02,https://www.adidas.com/us/adidas-x-classic-lego-beanie-kids/IK8358.html,22.51~24.09~20.14~15.95~16.98,accessories,kids
1584,instock,5.0,adidas,black,usa,"description a distressed knit sweater with sheer 3-stripes. dimension is key to any outfit. whether it's a mix of materials, patterns or weaves, a dynamic aesthetic goes a long way. this distressed adidas sweater is knit with sheer 3-stripes that introduce even more interest if you're layering your look. the lightweight build is soft and so easy to wear, and ribbed details add a snug feel in all the right places. details regular fit ribbed crewneck 95% acrylic, 5% wool knit ribbed cuffs and hem imported product color: black product code: il8532","['https://assets.adidas.com/images/w_600,f_auto,q_auto/9243d3fcb1294878a0fcfb1c87fb9556_9366/Blue_Version_Knit_Sweater_Black_IL8532_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5f924478d9324f92b815bfbc8d14ef34_9366/Blue_Version_Knit_Sweater_Black_IL8532_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2cb7ddcf0090430eb938b49b001a1a02_9366/Blue_Version_Knit_Sweater_Black_IL8532_23_hover_model.jpg']",blue version knit sweater,105.0,150.0,4,2023-12-14 02:31:24,https://www.adidas.com/us/blue-version-knit-sweater/IL8532.html,93.8~115.39~93.55~84.56,clothing,women
1585,instock,4.8,adidas,cloud white / victory blue / team orange,usa,"description high-top shoes with old school basketball style. honoring some of nyc's court legends, these adidas shoes infuse a classic look with vintage all-star vibes. the high cut and adjustable hook-and-loop straps offer extra support. a synthetic leather upper in team colors nods to our court heritage and some of the game's greatest players. details regular fit lace closure with hook-and-loop strap synthetic upper textile lining rubber cupsole imported product color: cloud white / victory blue / team orange product code: ie7199","['https://assets.adidas.com/images/w_600,f_auto,q_auto/ceaf5cf666dd419193c11dade955c953_9366/Forum_84_High_Shoes_White_IE7199_01_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/33fe59ab86054e4f9167c4fc0b07bd11_9366/Forum_84_High_Shoes_White_IE7199_02_standard_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f621bebb96b04a8cb52790b922c98d33_9366/Forum_84_High_Shoes_White_IE7199_03_standard.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2d28a6f130654e219855e00821c24d60_9366/Forum_84_High_Shoes_White_IE7199_04_standard.jpg']",forum 84 high shoes,117.0,130.0,233,2023-12-14 02:31:43,https://www.adidas.com/us/forum-84-high-shoes/IE7199.html,110.16~107.54~87.99~126.11~97.03,shoes,men
1586,instock,4.9,adidas,grey five,usa,"description a soft, cotton tee with an oversize logo graphic. the trefoil logo debuted on the world stage in 1972. it has stood for sporty style ever since. this juniors' t-shirt celebrates its legacy with an oversize trefoil logo print. it's made of an all-cotton jersey for an ultra-soft feel. details regular fit ribbed crewneck 100% cotton single jersey soft feel big trefoil logo made with better cotton imported product color: grey five product code: ij7178","['https://assets.adidas.com/images/w_600,f_auto,q_auto/cdb2a801ef00459e98312ca68f95ef3c_9366/Adicolor_Trefoil_Tee_Grey_IJ7178_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d848c0df558248ff8e6e74d7dbec3bcc_9366/Adicolor_Trefoil_Tee_Grey_IJ7178_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d63b512805f340608eabafc5011ea783_9366/Adicolor_Trefoil_Tee_Grey_IJ7178_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/51ca768d2f794f60a520afc5011eaf80_9366/Adicolor_Trefoil_Tee_Grey_IJ7178_02_laydown.jpg']",adicolor trefoil tee,20.0,25.0,986,2023-12-14 02:32:01,https://www.adidas.com/us/adicolor-trefoil-tee/IJ7178.html,12.05~23.45~26.05,clothing,kids
