,ProductId,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender,key_image
343,344,instock,5.0,nike,anthracite/university red/sundial/white,usa,"a springy ride for any run, the peg’s familiar, just-for-you feel returns to help you accomplish your goals. this version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run. this special kansas city chiefs peg 40 lets you run and rep your favorite team all at the same time.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/95d2b2e7-5473-4a53-bc63-4facd9a3ee06/pegasus-40-kansas-city-chiefs-mens-road-running-shoes-bX3DdM.png']",nike pegasus 40 (nfl kansas city chiefs),140.0,140,2,2023-12-16 12:32:14,https://www.nike.com/t/pegasus-40-kansas-city-chiefs-mens-road-running-shoes-bX3DdM/DZ5985-001,183.56~170.89~140.84~123.88~117.34,,,"https://static.nike.com/a/images/t_PDP_864_v1/f_auto,b_rgb:f5f5f5/95d2b2e7-5473-4a53-bc63-4facd9a3ee06/pegasus-40-kansas-city-chiefs-mens-road-running-shoes-bX3DdM.png"
344,345,instock,0.0,nike,red,usa,this travis kelce jersey delivers an authentic touch on game day with official team details and a tribute to your favorite player. sweat-wicking technology helps provide consistent comfort as you rep the kansas city chiefs.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5017d837-a39b-403f-a33e-0b64b2bb484a/travis-kelce-kansas-city-chiefs-mens-dri-fit-limited-football-jersey-jLzrPJ.png']",travis kelce kansas city chiefs,175.0,175,0,2023-12-16 12:32:23,https://www.nike.com/t/travis-kelce-kansas-city-chiefs-mens-dri-fit-limited-football-jersey-jLzrPJ/31NMKCLH7GF-8Y0,197.1~249.09~183.03~176.7,,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,b_rgb:f5f5f5/5017d837-a39b-403f-a33e-0b64b2bb484a/travis-kelce-kansas-city-chiefs-mens-dri-fit-limited-football-jersey-jLzrPJ.png"
345,346,instock,0.0,nike,white,usa,"rep your favorite player on your favorite team with this kansas city chiefs t-shirt. it features the classic name and number design and soft cotton fabric for a comfortable, casual way to show some love for travis kelce.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c8f7d429-c75e-4132-9c47-1ba56d53e8cc/travis-kelce-kansas-city-chiefs-mens-t-shirt-SNnmzt.png']",travis kelce kansas city chiefs,40.0,40,0,2023-12-16 12:32:31,https://www.nike.com/t/travis-kelce-kansas-city-chiefs-mens-t-shirt-SNnmzt/N19910A7GF-1Y0,38.43~35.48~51.9~36.37,,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,b_rgb:f5f5f5/c8f7d429-c75e-4132-9c47-1ba56d53e8cc/travis-kelce-kansas-city-chiefs-mens-t-shirt-SNnmzt.png"
346,347,instock,0.0,nike,red/gold,usa,the nike assymetrical (nfl kansas city chiefs) hoodie features an off-center zipper that extends the entire length of the garment. its raglan sleeves help provide a wider range of motion for added comfort.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c89a5d85-a122-41c6-af13-444188f2bd8a/assymetrical-kansas-city-chiefs-womens-full-zip-hoodie-cZFXLp.png']",nike assymetrical (nfl kansas city chiefs),90.0,90,0,2023-12-16 12:32:40,https://www.nike.com/t/assymetrical-kansas-city-chiefs-womens-full-zip-hoodie-cZFXLp/00CY080K7G-06K,54.02~91.77~88.36~84.29,,,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,b_rgb:f5f5f5/c89a5d85-a122-41c6-af13-444188f2bd8a/assymetrical-kansas-city-chiefs-womens-full-zip-hoodie-cZFXLp.png"
347,1729,instock,4.8,adidas,black / white,usa,"description breathable running shorts made to go the distance. meet the workhorse of workout wear. soft and breathable, these adidas running shorts are sporty and super comfortable. aeroready helps keep moisture off your skin and your mind on your run. now you're ready for anything. details regular fit elastic waist with drawcord 100% recycled polyester plain weave breathable mesh key pocket inner mesh briefs 360-degree reflectivity imported product color: black / white product code: gk5265","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f64ab8b501c644ca8069ac71011d23e2_9366/Marathon_20_Shorts_Black_GK5265_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6bb90673d8974a28b1e0ac71011d313c_9366/Marathon_20_Shorts_Black_GK5265_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/64de34d96ec74cfc91ccac71011d868b_9366/Marathon_20_Shorts_Black_GK5265_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/03ad0b1fe9384751beb9ac71011dc811_9366/Marathon_20_Shorts_Black_GK5265_01_laydown.jpg']",marathon 20 shorts,12.0,30,826,2023-12-14 04:08:00,https://www.adidas.com/us/marathon-20-shorts/GK5265.html,11.34~10.46~12.23~12.01~11.71,clothing,women,"https://assets.adidas.com/images/w_180,f_auto,q_auto,fl_lossy,c_fill,g_auto/7768acb9f27f4e74a634ac8300a2354c_9366/Marathon_20_Shorts_Grey_GM1590_01_laydown.jpg"
348,1759,instock,5.0,adidas,black,usa,"description an eye for the unexpected. using imagination, wit and a strong point of view, jason dill's built a lasting legacy in skateboarding. with signature embroidery and a back patch designed by jason dill, the dill eyes hoodie mixes his signature collage aesthetics and subversive approach with 3-stripes iconography.   we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.â€¯   better cotton is sourced via a chain-of-custody model called mass balance. this means that better cotton is not physically traceable to end products. however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore details regular fit drawcord-adjustable hood 82% cotton, 18% recycled polyester fleece kangaroo pocket ribbed cuffs and hem large graphic appliquã© on back embroidered details made with better cotton imported product color: black product code: ii5961","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b85ec8bdfe7a474c90f5afc5011dcd49_9366/Dill_Eyes_Hoodie_Black_II5961_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0e1bf3681ac14bafa07aafc5011e0782_9366/Dill_Eyes_Hoodie_Black_II5961_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/afa68b3a05df4561bf15afc5011f6900_9366/Dill_Eyes_Hoodie_Black_II5961_25_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/9c50c24797ef4a76bd37afab016aa729_9366/Dill_Eyes_Hoodie_Black_II5961_01_laydown.jpg']",dill eyes hoodie,45.0,75,1,2023-12-14 04:22:43,https://www.adidas.com/us/dill-eyes-hoodie/II5961.html,28.66~37.44~27.4,clothing,men,
349,1775,instock,0.0,adidas,wonder blue,usa,"description cozy pants you'll want to wear all the time. pretty and powerful. that describes the print of these juniors' fleece joggers and your whole vibe. a floral camouflage design keeps things fresh. applied 3-stripes keep things adidas. wash and wear again and again. details regular fit 70% cotton, 30% polyester printed jersey adjustable elastic waist with drawcord on-seam pockets elastic cuffs machine washable imported product color: wonder blue product code: iq5962","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d9e3ed55ff2548fb86cf3203e6203cb4_9366/3-Stripes_Allover_Print_Fleece_Pants_Blue_IQ5962_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/494d57eeba75432db2cb5ad0117aed1f_9366/3-Stripes_Allover_Print_Fleece_Pants_Blue_IQ5962_02_laydown_hover.jpg']",3-stripes allover print fleece pants,16.0,45,0,2023-12-14 04:30:46,https://www.adidas.com/us/3-stripes-allover-print-fleece-pants/IQ5962.html,22.99~21.2~18.34~19.61~18.74,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/d9e3ed55ff2548fb86cf3203e6203cb4_9366/3-Stripes_Allover_Print_Fleece_Pants_Blue_IQ5962_01_laydown.jpg"
350,1782,instock,0.0,adidas,collegiate navy,usa,"description keep your kiddo warm, cozy and ready for the day in this boys' adidas two-piece pullover and jogger set. the set comes with a pullover made from soft microfleece and a pair of joggers made from sporty tricot fabric. details regular fit top: 100% polyester fleece; pants: 100% polyester tricot set includes long sleeve printed pullover & elastic waistband jogger style pants top: pullover with hood top: kangaroo pocket pants: elastic waist and cuffs machine washable imported product color: collegiate navy product code: ir2945","['https://assets.adidas.com/images/w_600,f_auto,q_auto/481ff400a15c4c97ab6891f9b191a19f_9366/Two-Piece_Printed_Microfleece_Pullover_and_Jogger_Set_Blue_IR2945_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6082d01ab11e4361945ec02f7b738bd5_9366/Two-Piece_Printed_Microfleece_Pullover_and_Jogger_Set_Blue_IR2945_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/038fb9ae06f34dd3b441c69f5636e37c_9366/Two-Piece_Printed_Microfleece_Pullover_and_Jogger_Set_Blue_IR2945_03_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6cc3e0f60dd04d1787f5151a5fd266ae_9366/Two-Piece_Printed_Microfleece_Pullover_and_Jogger_Set_Blue_IR2945_04_laydown.jpg']",two-piece printed microfleece pullover and jogger set,52.0,52,0,2023-12-14 04:33:39,https://www.adidas.com/us/two-piece-printed-microfleece-pullover-and-jogger-set/IR2945.html,52.83~31.93~45.64~48.53,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/038fb9ae06f34dd3b441c69f5636e37c_9366/Two-Piece_Printed_Microfleece_Pullover_and_Jogger_Set_Blue_IR2945_03_laydown.jpg"
351,1785,instock,5.0,adidas,purple tint,usa,description the perfect amount of flash. upgrade her adidas look with this pair of girls' 3-stripes joggers. bold color and pattern give her a look that stands out. the signature sheen of tricot keeps things og. details regular fit 100% polyester tricot side pockets for convenience elastic waist machine washable imported product color: purple tint product code: gb8779,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/ef9e363f642c41429d73af63010d3c1b_9366/Elastic_Waistband_AOP_3-Stripe_Tricot_Jogger_Purple_GB8779_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/75e22180eb8b4ff2aa58af62017456d7_9366/Elastic_Waistband_AOP_3-Stripe_Tricot_Jogger_Purple_GB8779_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5e862cc5a7e04281ad4aaf6201745af8_9366/Elastic_Waistband_AOP_3-Stripe_Tricot_Jogger_Purple_GB8779_02_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/943f26d5eb854957837faf63010d4498_9366/Elastic_Waistband_AOP_3-Stripe_Tricot_Jogger_Purple_GB8779_41_detail.jpg']",elastic waistband aop 3-stripe tricot jogger,16.0,35,1,2023-12-14 04:36:57,https://www.adidas.com/us/elastic-waistband-aop-3-stripe-tricot-jogger/GB8779.html,13.74~23.03~17.99~15.83~22.16,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/75e22180eb8b4ff2aa58af62017456d7_9366/Elastic_Waistband_AOP_3-Stripe_Tricot_Jogger_Purple_GB8779_01_laydown.jpg"
352,1790,instock,5.0,adidas,collegiate green,usa,"description soft, comfortable leggings with a high waist and preppy style. the best thing about leggings is how many ways you can wear them. this pair from adidas couldn't agree more, offering a high-waisted silhouette that goes perfect with oversized sweatshirts, cardigans and t-shirts. a collegiate-inspired graphic gives them a slightly preppy vibe, and tonal 3-stripes down the legs are a sporty sign-off.   we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here:bettercotton.org/learnmore details tight fit elastic waist 93% cotton, 7% elastane single jersey made with better cotton imported product color: collegiate green product code: il5038","['https://assets.adidas.com/images/w_600,f_auto,q_auto/014c1c58b304429b94f8d33c038ca06e_9366/Collegiate_Graphic_Pack_High_Waist_Leggings_Green_IL5038_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5020a4e2389c436896e9ac6bae36b5ae_9366/Collegiate_Graphic_Pack_High_Waist_Leggings_Green_IL5038_02_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4c2ba7fd3d8c413f9636031698994b60_9366/Collegiate_Graphic_Pack_High_Waist_Leggings_Green_IL5038_41_detail.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f2006cffa3e94469abb7e20082a040f7_9366/Collegiate_Graphic_Pack_High_Waist_Leggings_Green_IL5038_42_detail.jpg']",collegiate graphic pack high waist leggings,26.0,32,1,2023-12-14 04:39:38,https://www.adidas.com/us/collegiate-graphic-pack-high-waist-leggings/IL5038.html,22.01~25.34~19.92,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/014c1c58b304429b94f8d33c038ca06e_9366/Collegiate_Graphic_Pack_High_Waist_Leggings_Green_IL5038_01_laydown.jpg"
353,1791,instock,4.7,adidas,medium grey heather / white,usa,"description track pants with classic details and modern tapered legs. an updated essential with classic sports details. these juniors' track pants show off 3-stripes and a trefoil logo for authentic adidas originals style. tapered legs and ankle-hugging ribbed cuffs create a modern streamlined shape. details regular fit is not tight and not loose, the perfect in-between fit tapered legs; ribbed cuffs 70% cotton / 30% recycled polyester french terry soft feel front welt pockets drawcord on ribbed waist imported product color: medium grey heather / white product code: gd2705","['https://assets.adidas.com/images/w_600,f_auto,q_auto/610b162264184bc49dd0ab4a0135265c_9366/3-Stripes_Pants_Grey_GD2705_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b1f9647472634e4f8ae0ab4a013530a3_9366/3-Stripes_Pants_Grey_GD2705_02_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/85fdfd8fbaf9419eb482ab4a01353e42_9366/3-Stripes_Pants_Grey_GD2705_41_detail.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4c4c7c49305d43028698ab4a01354b4a_9366/3-Stripes_Pants_Grey_GD2705_42_detail.jpg']",3-stripes pants,42.0,42,1035,2023-12-14 04:40:16,https://www.adidas.com/us/3-stripes-pants/GD2705.html,29.37~47.16~52.54~54.61~56.72,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/610b162264184bc49dd0ab4a0135265c_9366/3-Stripes_Pants_Grey_GD2705_01_laydown.jpg"
354,1800,instock,0.0,adidas,non dyed / branded-add-m10,usa, details loose fit drawcord on elastic waist side pockets imported product color: non dyed / branded-add-m10 product code: hs3174,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/cee161f084974f699a8fae240146106a_9366/Zerodye_Short_White_HS3174_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d31d6a36f61540c0b057ae2401460fb0_9366/Zerodye_Short_White_HS3174_02_laydown_hover.jpg']",zerodye short,23.0,75,0,2023-12-14 04:43:36,https://www.adidas.com/us/zerodye-short/HS3174.html,23.57~25.85~22.39~19.59~25.13,clothing,men,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/cee161f084974f699a8fae240146106a_9366/Zerodye_Short_White_HS3174_01_laydown.jpg"
355,1808,instock,0.0,adidas,black,usa,"description perfect for kids who want to stay warm but don't want to wear a coat or jacket. this adidas mock-neck pullover for girls is made from furry lurex fleece fabric that's super-soft and cozy with a shiny look. there's a zipper at the neck for quick adjustments and a convenient kangaroo pocket.  one universal fact about kids: they are always growing and changing â€” and their bodies are, too. that's why we now offer kids' extended sizing for our most popular apparel. because kids deserve great-fitting, functional gear they can feel confident wearing.  for years, our industry has used phrases like ""plus size"" and ""husky size"" to label some kids' changing bodies. our extended sizing isn't about labeling, it's about updating our size range to make it easier for children (and their parents) to find that just-right size. details relaxed fit 100% polyester furry lurex fleece three-quarter zip with stand-up collar angled welt pockets elastic cuffs and hem machine washable imported product color: black product code: ir3368","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e1d6c0418e184123b49d4a1127a646db_9366/Long_Sleeve_Mock_Neck_Furry_Lurex_Sherpa_Pullover_Extended_Size_Black_IR3368_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e39de6fb9e7e4b10aa53cdf316ab3d4f_9366/Long_Sleeve_Mock_Neck_Furry_Lurex_Sherpa_Pullover_Extended_Size_Black_IR3368_23_hover_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/d48916cd32724a549407f0f64849c32f_9366/Long_Sleeve_Mock_Neck_Furry_Lurex_Sherpa_Pullover_Extended_Size_Black_IR3368_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d48916cd32724a549407f0f64849c32f_9366/Long_Sleeve_Mock_Neck_Furry_Lurex_Sherpa_Pullover_Extended_Size_Black_IR3368_01_laydown.jpg']",long sleeve mock neck furry lurex sherpa pullover (extended size),50.0,50,0,2023-12-14 04:47:39,https://www.adidas.com/us/long-sleeve-mock-neck-furry-lurex-sherpa-pullover-extended-size/IR3368.html,45.43~35.1~38.22~58.48,clothing,kids,"https://assets.adidas.com/images/h_840,f_auto,q_auto,fl_lossy,c_fill,g_auto/d48916cd32724a549407f0f64849c32f_9366/Long_Sleeve_Mock_Neck_Furry_Lurex_Sherpa_Pullover_Extended_Size_Black_IR3368_01_laydown.jpg"
