,availability,avg_rating,brand,color,currency,description,images,name,price,review_count,scraped_at,url,sale
267,instock,4.7,adidas,multi,usd,"A little bit retro. A little bit skater. Totally you. Step up in these adidas Nizza shoes and enjoy your new platform for self expression. Literally. A stacked rubber outsole is like a mini stage you can take with you everywhere you go. As if this look wasn't already sweet enough, florals pop from the sturdy canvas.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.","https://assets.adidas.com/images/w_600,f_auto,q_auto/403e87d617f748f4a385acbd012a0219_9366/Nizza_Platform_Shoes_Multi_H02682_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ad3b53e35c76498d9ab0acbd012a1f33_9366/Nizza_Platform_Shoes_Multi_H02682_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/773fc28058d44fa59f55acbd012924ed_9366/Nizza_Platform_Shoes_Multi_H02682_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9e3745b55291403494cdacbd0129a57f_9366/Nizza_Platform_Shoes_Multi_H02682_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/50783df46dca450cba43acbd012a9f71_9366/Nizza_Platform_Shoes_Multi_H02682_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c84ae141222c487095d5acbd0129e255_9366/Nizza_Platform_Shoes_Multi_H02682_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2bc72cf1a89c4d47ac40acbd012a3c34_9366/Nizza_Platform_Shoes_Multi_H02682_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b8e595d487914051bc42acbd012ab90d_9366/Nizza_Platform_Shoes_Multi_H02682_42_detail.jpg",Nizza Platform Shoes,52.0,1599.0,2021-10-23 17:51:20.013769,https://www.adidas.com/us/nizza-platform-shoes/H02682.html,0
268,instock,3.0,nike,thunder blue/particle grey/photo blue/black,usd," Travel first class in the Nike Air Pegasus 83 Premium—the callback classic. With a splash of running history, a dash of retro and a whole lot of comfort, it’s your new go-to. A leather and suede upper is easy to style, proving you don’t need a plane to take you places. Just lace up and arrive looking fresh.BenefitsUpper features luscious suede and premium leather for durable style inspired by heritage running.Foam midsole with Nike Air unit in heel delivers lasting comfort.Vintage Nike Air branding on the tongue and backtab adds to the classic '80s aesthetic.Low-cut, padded collar looks sleek and feels great.Rubber Waffle outsole gives you traction and durability.Shown: Thunder Blue/Particle Grey/Photo Blue/BlackStyle: DX3738-400","https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/64669fb7-f1fd-46ff-9981-0f7017e46ade/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/3b372e15-9686-41ff-a435-17699381a1c7/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/39871633-eb2a-4216-a37f-6b38d40fb444/air-pegasus-83-premium-mens-shoes-hJdgTj.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/98f116bf-add6-4604-8cd4-abb34234e641/air-pegasus-83-premium-mens-shoes-hJdgTj.png",Nike Air Pegasus 83 Premium,89.97,1.0,2022-09-20 23:37:27.000000,https://www.nike.com/t/air-pegasus-83-premium-mens-shoes-hJdgTj,0
269,instock,4.2,adidas,grey,usd,"Hit the training floor hard with these adidas sport tights. From kickboxing to yoga, AEROREADY provides cool and dry comfort. Secure your phone in the interior pocket to keep the hype music going while you work out. A high waist lets you mix and match them into your wardrobe. 

This product is made with Primegreen, a series of high-performance recycled materials.","https://assets.adidas.com/images/w_600,f_auto,q_auto/4ec027a4ac204942bd2dac64003f05d2_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4513af421afc49bd8985ac64003f38c4_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/49e527124dd54c82babdac64003f6c7a_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d88bf9877cd64ef7bf3cac85008bf225_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5285d0e457bd47d1a25cac64003fa1fc_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/011abe510f0945528e39ac64003fb2be_9366/Designed_2_Move_High-Rise_3-Stripes_7-8_Sport_Tights_(Plus_Size)_Grey_GL4048_42_detail.jpg",Designed 2 Move High-Rise 3-Stripes 7/8 Sport Tights (Plus Size),26.0,87.0,2021-10-23 17:51:53.115449,https://www.adidas.com/us/designed-2-move-high-rise-3-stripes-7-8-sport-tights-plus-size/GL4048.html,0
270,instock,5.0,adidas,black,usd,"Waterproof and breathable has never felt this good. The Terrex Primeknit Rain Jacket has a soft, easy-moving feel with a hybrid design that breathes and vents heat where you need it most. adidas Primeknit offers four-way stretch for a natural range of motion. RAIN.RDY keeps you dry through snow and rain. Its lightweight build packs down small for easy stowing when the sun decides to shine.","https://assets.adidas.com/images/w_600,f_auto,q_auto/152f4e3472bf48729c9bac9f00dde95a_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_21_model.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/4957321d6b3a43eb873eac9800eb1239_d98c/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5715748623ea47ceb038ac9f00ddf091_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_22_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ae7dba6885544559b231ac9f00ddf71b_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/18eb246cf8494a62bf1bac9f00ddff4e_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/354f05dd2be34c75b94aacb100d6fe1c_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9bc55e07e5704c169025ac9f00de0622_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_25_outfit.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/862354eb77d74e738450ac9f00de0e33_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/616101ff775442ad9775ac9f00de16ad_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b2a5b2a8e1d04829b189ac9f00de1f80_9366/Terrex_Primeknit_Rain.RDY_Jacket_Black_GI7309_43_detail.jpg",Terrex Primeknit Rain.RDY Jacket,240.0,4.0,2021-10-23 17:52:03.486133,https://www.adidas.com/us/terrex-primeknit-rain.rdy-jacket/GI7309.html,0
271,instock,4.6,adidas,white,usd,"Stay comfortable and light on your feet through every step of your day in these shoes. Running-inspired cushioning is lightweight underfoot. The 3-Stripes design brings classic adidas style to any look. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.","https://assets.adidas.com/images/w_600,f_auto,q_auto/8270dc686a7348c7a2c1ad1d017fe8dc_9366/Racer_TR21_Shoes_White_GZ8191_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fd51d1a5122042ddb942ad1d0180210b_9366/Racer_TR21_Shoes_White_GZ8191_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e8e677e2ae7142208322ad1d01803fc5_9366/Racer_TR21_Shoes_White_GZ8191_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1554af462f5042c688a2ad1d01805d74_9366/Racer_TR21_Shoes_White_GZ8191_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d8f9c64484e64b92b9efad1d0180794f_9366/Racer_TR21_Shoes_White_GZ8191_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7907f377a13f4a92953fad1d01800459_9366/Racer_TR21_Shoes_White_GZ8191_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/42e602c0d74d4f16add6ad1d0180efa1_9366/Racer_TR21_Shoes_White_GZ8191_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/81d06034dac64d9baa28ad1d018095ee_9366/Racer_TR21_Shoes_White_GZ8191_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/718d204ed7a545ad9f44ad1d0180b301_9366/Racer_TR21_Shoes_White_GZ8191_42_detail.jpg",Racer TR21 Shoes,60.0,377.0,2021-10-23 17:51:41.121952,https://www.adidas.com/us/racer-tr21-shoes/GZ8191.html,0
272,instock,5.0,adidas,pink,usd,"It doesn't get any easier than a matching set. This adidas head-to-toe look keeps kids comfortable from playdates to rainy days at home. The hooded tee is cut to move, with drop shoulders and a droptail hem. It comes with graphic tights that are soft and stretchy.","https://assets.adidas.com/images/w_600,f_auto,q_auto/302773b37adb410781c9ad33016f5a97_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b8e6d7f7226b41258a10ad330181cd58_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_03_laydown_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/38ce3d1610384e9aa7e6ad330169de7d_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_04_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/09be280e956f464f84d5ad33016e7e29_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_05_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/281fbc1f514d4bcabc48ad33016f7b2f_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_06_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/65cb769ce0ae45c29e48ad3301697259_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1e17118bcc7e4a8c9ce7ad33016b099d_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/92182db66a9c449c9337ad33016aad1e_9366/Long_Sleeve_Tee_and_Printed_Tights_Set_Pink_EY0208_43_detail.jpg",Long Sleeve Tee and Printed Tights Set,36.0,1.0,2021-10-23 17:52:20.059747,https://www.adidas.com/us/long-sleeve-tee-and-printed-tights-set/EY0208.html,0
273,instock,4.2,adidas,black,usd,"Play up casual style with a bold adidas graphic. This cropped hoodie takes your look to the next level with collegiate block lettering on the raglan sleeves. Soft French terry keeps you comfortable all day. Pair with a denim skirt and platform shoes for an outfit that feels effortlessly cool. 

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is made with recycled content as part of our ambition to end plastic waste.","https://assets.adidas.com/images/w_600,f_auto,q_auto/8a1b7c38454b43d1bd60ad1d013c95a0_9366/Cropped_Letter_Hoodie_Black_H15775_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/61eb77c09ef5416886e6ad1d013c9c3c_9366/Cropped_Letter_Hoodie_Black_H15775_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2a7befec6a4c46cfbe7bad2d00966cae_9366/Cropped_Letter_Hoodie_Black_H15775_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5b6d66c6f7d7471b85f1ad1d013cad06_9366/Cropped_Letter_Hoodie_Black_H15775_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/881ac191b56b4aab80daad1d013cb805_9366/Cropped_Letter_Hoodie_Black_H15775_42_detail.jpg",Cropped Letter Hoodie,52.0,5.0,2021-10-23 17:50:50.999780,https://www.adidas.com/us/cropped-letter-hoodie/H15775.html,0
274,outofstock,5.0,nike,multi-color/lavender mist,usd,FOR LITTLE ONES THAT SPARKLE.The Nike Set features a long-sleeve tunic top and stretch jersey leggings adorned with sparkling graphics that add a touch of shine to any day.BenefitsLightweight fleece is soft and warm.Snap closures along the inner back make dressing and changing easy.Product DetailsTop: 60% polyester/40% cotton. Leggings: 95% polyester/5% elastane.Machine WashImportedShown: Multi-Color/Lavender MistStyle: 26F837-P5R,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/gjwpit4i4wjw1uvz5jem/toddler-top-and-leggings-set-cTXWGL.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/pko9paixfhtfpyd8okkn/toddler-top-and-leggings-set-cTXWGL.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/c8l830olcnjskqb0niyj/toddler-top-and-leggings-set-cTXWGL.png | https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/udnzh4qrscecvborjoih/toddler-top-and-leggings-set-cTXWGL.png",Nike,36.97,1.0,2022-09-20 23:44:02.000000,https://www.nike.com/t/toddler-top-and-leggings-set-cTXWGL,0
275,instock,4.5,adidas,grey,usd,"There's nothing more essential than a trusty t-shirt. It's the foundation of any wardrobe, and this one brings comfort and style to your closet. The adidas Badge of Sport adds a touch of style to this everyday tee. The soft cotton jersey is ready for all-day wear. 

By buying cotton products from us, you're supporting more sustainable cotton farming.","https://assets.adidas.com/images/w_600,f_auto,q_auto/eabe1a77d90742da8736ad1a00c49b7a_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b2eba96b11424db98010ad1a00c4a266_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e19a5e608d6c44e2a840ad1a00c4aa2b_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5afd49138ec8440db0dead120161cdfc_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/654a36e0abe94e72b3f6ad1a00c4b320_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c4ffba0a65c246c1b07ead1a00c4bc55_9366/Essentials_Logo_Tee_(Plus_Size)_Grey_H07813_42_detail.jpg",Essentials Logo Tee (Plus Size),20.0,29.0,2021-10-23 17:52:24.903608,https://www.adidas.com/us/essentials-logo-tee-plus-size/H07813.html,0
276,instock,4.8,adidas,purple,usd,"When the sun's blazing, you've got to dress accordingly. Top off your warm-weather workout ensemble with this adidas Superlite Hat. The comfortable, six-panel construction has perforated side panels to help keep you cool. A non-glare undervisor makes running on bright concrete easy on the eyes. 

This product is made with recycled content as part of our ambition to end plastic waste.","https://assets.adidas.com/images/w_600,f_auto,q_auto/451ba3342aa64e2ba697ac7c0160551d_9366/Superlite_Hat_Purple_EX6696_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/39d1f5f206dc46fea85aac7c015d6d58_9366/Superlite_Hat_Purple_EX6696_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d19d2f9e56c44820abc1ac7c0161c700_9366/Superlite_Hat_Purple_EX6696_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/596ccec65c3443bd9576ac7c015efdf5_9366/Superlite_Hat_Purple_EX6696_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6f36547779fc4adcb9b4ac7c01616269_9366/Superlite_Hat_Purple_EX6696_42_detail.jpg",Superlite Hat,17.0,126.0,2021-10-23 17:52:18.344172,https://www.adidas.com/us/superlite-hat/EX6696.html,0
277,instock,4.6,adidas,black,usd,"Does daily life ever feel like its own fitness routine? As you rush out the door, hustle to the gym or zip through errands around town, these adidas shoes help you keep pace. Soft cushioning and snug mesh support your moves. Sleek black keeps the vibe cool and casual.","https://assets.adidas.com/images/w_600,f_auto,q_auto/ee6f019dccfd438287bead47010d2ee7_9366/Swift_Run_X_Shoes_Black_H03071_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3b66cf8619f640708bf9ad47010d3e4a_9366/Swift_Run_X_Shoes_Black_H03071_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7f684485866648368894ad47010d45ee_9366/Swift_Run_X_Shoes_Black_H03071_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7ab85cee1098490a869bad47010d4cb8_9366/Swift_Run_X_Shoes_Black_H03071_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9bd5a7fa0a2a49a2abf9ad47010d52fe_9366/Swift_Run_X_Shoes_Black_H03071_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e82c113a9e5440e5a474ad47010d35ad_9366/Swift_Run_X_Shoes_Black_H03071_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/53d7f83cb668452b8d93ad47010d6ba5_9366/Swift_Run_X_Shoes_Black_H03071_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5f529780e5b94bdeb6eaad47010d5b22_9366/Swift_Run_X_Shoes_Black_H03071_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6b740ba1e413410f8056ad47010d6085_9366/Swift_Run_X_Shoes_Black_H03071_42_detail.jpg",Swift Run X Shoes,68.0,1254.0,2021-10-23 17:51:30.414156,https://www.adidas.com/us/swift-run-x-shoes/H03071.html,0
278,instock,4.2,adidas,white,usd,"A training plan is only as good as the effort you put into its execution. These adidas running shoes support your dedication with the incredible energy-return of Boost. The upper is made with recycled materials, so your run will feel great in more ways than one. 

This shoe is made with high-performance recycled materials and features an upper made with 50% recycled content.","https://assets.adidas.com/images/w_600,f_auto,q_auto/b663ae3f7e284aad8602ace8010526bd_9366/Pureboost_21_Shoes_White_GY5099_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f1ee9757c01f4ce78e70ace80105339c_9366/Pureboost_21_Shoes_White_GY5099_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f1da518fc0304898ae32ace8010539d9_9366/Pureboost_21_Shoes_White_GY5099_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/78a40c31fa3241e0bb89ace801054087_9366/Pureboost_21_Shoes_White_GY5099_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4d754da83bc34ff0b9a9ace8010546ef_9366/Pureboost_21_Shoes_White_GY5099_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8bc16e55df4a44e8bcc0ace801052d21_9366/Pureboost_21_Shoes_White_GY5099_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b34c48e72b924f73b55face801055e4e_9366/Pureboost_21_Shoes_White_GY5099_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2daaf85a0d034d7991ddace801054ddb_9366/Pureboost_21_Shoes_White_GY5099_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bda7c2eb067743c78954ace801055493_9366/Pureboost_21_Shoes_White_GY5099_42_detail.jpg",Pureboost 21 Shoes,91.0,77.0,2021-10-23 17:50:39.638998,https://www.adidas.com/us/pureboost-21-shoes/GY5099.html,0
279,instock,4.7,adidas,white,usd,Keep things light. This applies to your life and to your footwear. These adidas Adilette slides make everything easy. All you have to do is slip them on. They work just as well when you're out running around as they do when you're in the house. You can thank the lightweight cushioning for that.,"https://assets.adidas.com/images/w_600,f_auto,q_auto/837c38a02caa4813aee8acca010e08f5_9366/Adilette_Lite_Slides_White_H05679_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1cbcd1702871425a9d3aacca010e1797_9366/Adilette_Lite_Slides_White_H05679_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f501c7d568054ed892f8acca010e2063_9366/Adilette_Lite_Slides_White_H05679_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d1f1a712c50a49df8ec2acca010e26e8_9366/Adilette_Lite_Slides_White_H05679_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6915351f4d0645fbabd1acca010e2dd8_9366/Adilette_Lite_Slides_White_H05679_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d3df02aca4494364b2e3acca010e1056_9366/Adilette_Lite_Slides_White_H05679_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d5e52c90bb754ee3aac4acca01256919_9366/Adilette_Lite_Slides_White_H05679_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/eba244a989364b8e91b4acca010e378e_9366/Adilette_Lite_Slides_White_H05679_42_detail.jpg",Adilette Lite Slides,21.0,454.0,2021-10-23 17:51:17.749190,https://www.adidas.com/us/adilette-lite-slides/H05679.html,0
